id,activity
13489,lying
13490,lying
13491,sitting
13492,falling
13493,lying
13494,lying
13495,walking
13496,walking
13497,sitting
13498,lying
13499,sitting
13500,walking
13501,sitting
13502,walking
13503,walking
13504,lying
13505,sitting
13506,lying
13507,lying
13508,lying
13509,on all fours
13510,sitting on the ground
13511,lying
13512,sitting
13513,sitting
13514,lying
13515,lying
13516,walking
13517,sitting
13518,lying
13519,lying
13520,sitting
13521,lying
13522,lying
13523,lying
13524,lying
13525,walking
13526,sitting
13527,lying
13528,sitting
13529,sitting
13530,on all fours
13531,sitting
13532,lying
13533,sitting on the ground
13534,lying
13535,standing up from lying
13536,lying
13537,lying
13538,walking
13539,standing up from lying
13540,lying
13541,lying
13542,walking
13543,lying
13544,falling
13545,on all fours
13546,lying
13547,standing up from sitting
13548,walking
13549,falling
13550,sitting
13551,lying
13552,lying
13553,sitting
13554,standing up from lying
13555,sitting
13556,walking
13557,lying
13558,lying
13559,on all fours
13560,walking
13561,walking
13562,walking
13563,lying
13564,sitting on the ground
13565,sitting
13566,sitting
13567,lying
13568,lying
13569,walking
13570,standing up from lying
13571,on all fours
13572,sitting
13573,walking
13574,sitting on the ground
13575,walking
13576,lying
13577,sitting
13578,sitting
13579,lying
13580,sitting on the ground
13581,lying
13582,lying
13583,sitting on the ground
13584,lying
13585,lying
13586,lying down
13587,walking
13588,sitting
13589,sitting
13590,on all fours
13591,lying
13592,sitting
13593,lying
13594,lying
13595,sitting
13596,standing up from lying
13597,standing up from lying
13598,lying
13599,lying
13600,standing up from lying
13601,lying
13602,walking
13603,lying
13604,sitting
13605,sitting on the ground
13606,standing up from lying
13607,walking
13608,standing up from lying
13609,standing up from sitting on the ground
13610,walking
13611,sitting
13612,lying
13613,lying
13614,sitting on the ground
13615,lying
13616,sitting
13617,lying
13618,walking
13619,lying
13620,walking
13621,lying
13622,walking
13623,lying
13624,lying
13625,lying
13626,sitting
13627,sitting
13628,standing up from lying
13629,lying
13630,standing up from sitting on the ground
13631,standing up from lying
13632,walking
13633,sitting
13634,sitting
13635,standing up from sitting on the ground
13636,sitting
13637,walking
13638,walking
13639,walking
13640,lying
13641,lying
13642,sitting on the ground
13643,sitting
13644,sitting on the ground
13645,walking
13646,lying
13647,walking
13648,lying
13649,lying
13650,lying
13651,walking
13652,sitting
13653,lying
13654,walking
13655,walking
13656,standing up from lying
13657,lying down
13658,standing up from lying
13659,sitting on the ground
13660,sitting
13661,lying
13662,walking
13663,lying
13664,lying
13665,walking
13666,sitting
13667,walking
13668,sitting on the ground
13669,lying
13670,walking
13671,walking
13672,sitting
13673,sitting
13674,walking
13675,standing up from lying
13676,walking
13677,walking
13678,walking
13679,lying
13680,walking
13681,sitting
13682,lying
13683,standing up from lying
13684,lying
13685,walking
13686,lying
13687,sitting on the ground
13688,walking
13689,walking
13690,walking
13691,sitting
13692,walking
13693,lying
13694,sitting
13695,lying
13696,sitting
13697,lying
13698,on all fours
13699,lying
13700,standing up from lying
13701,sitting
13702,walking
13703,lying
13704,sitting
13705,sitting
13706,lying
13707,lying
13708,standing up from lying
13709,lying
13710,lying
13711,sitting
13712,sitting
13713,sitting
13714,lying down
13715,sitting
13716,sitting on the ground
13717,standing up from lying
13718,walking
13719,walking
13720,sitting
13721,standing up from lying
13722,sitting
13723,lying
13724,lying
13725,lying
13726,lying
13727,lying down
13728,standing up from lying
13729,sitting on the ground
13730,lying
13731,lying
13732,lying
13733,sitting on the ground
13734,lying
13735,sitting
13736,standing up from lying
13737,lying
13738,sitting
13739,lying
13740,on all fours
13741,lying
13742,sitting on the ground
13743,sitting on the ground
13744,sitting on the ground
13745,lying
13746,walking
13747,lying
13748,lying
13749,sitting on the ground
13750,sitting on the ground
13751,sitting on the ground
13752,lying
13753,lying
13754,sitting
13755,standing up from lying
13756,standing up from lying
13757,sitting
13758,walking
13759,sitting
13760,standing up from lying
13761,on all fours
13762,lying
13763,lying
13764,sitting
13765,lying
13766,lying
13767,lying
13768,lying
13769,lying
13770,sitting
13771,walking
13772,lying
13773,sitting
13774,standing up from lying
13775,lying
13776,sitting
13777,sitting down
13778,standing up from sitting
13779,sitting
13780,walking
13781,lying
13782,lying
13783,standing up from lying
13784,sitting
13785,lying
13786,lying
13787,walking
13788,on all fours
13789,lying
13790,lying down
13791,standing up from lying
13792,sitting
13793,sitting
13794,lying
13795,sitting
13796,lying
13797,walking
13798,sitting
13799,walking
13800,sitting
13801,sitting on the ground
13802,lying
13803,lying
13804,lying
13805,sitting on the ground
13806,sitting
13807,lying
13808,lying
13809,walking
13810,on all fours
13811,sitting on the ground
13812,sitting on the ground
13813,lying
13814,lying
13815,lying
13816,lying
13817,sitting on the ground
13818,sitting on the ground
13819,lying
13820,lying
13821,sitting
13822,walking
13823,sitting
13824,lying
13825,sitting
13826,on all fours
13827,sitting
13828,walking
13829,standing up from lying
13830,walking
13831,lying
13832,walking
13833,walking
13834,walking
13835,sitting
13836,standing up from lying
13837,lying
13838,sitting
13839,sitting on the ground
13840,lying
13841,lying
13842,walking
13843,lying
13844,standing up from lying
13845,walking
13846,walking
13847,sitting on the ground
13848,walking
13849,lying
13850,walking
13851,sitting on the ground
13852,sitting
13853,standing up from lying
13854,lying
13855,sitting
13856,walking
13857,sitting
13858,sitting
13859,lying
13860,sitting on the ground
13861,sitting on the ground
13862,sitting on the ground
13863,walking
13864,sitting
13865,lying
13866,lying
13867,walking
13868,lying
13869,walking
13870,walking
13871,walking
13872,lying down
13873,walking
13874,standing up from lying
13875,sitting
13876,lying
13877,walking
13878,sitting
13879,lying
13880,lying
13881,lying
13882,sitting
13883,lying down
13884,sitting
13885,lying
13886,walking
13887,lying
13888,sitting
13889,lying
13890,lying
13891,lying
13892,lying
13893,sitting on the ground
13894,sitting
13895,walking
13896,sitting
13897,lying
13898,walking
13899,lying
13900,standing up from lying
13901,sitting
13902,lying
13903,sitting on the ground
13904,lying
13905,standing up from sitting on the ground
13906,lying
13907,walking
13908,standing up from lying
13909,lying
13910,lying
13911,lying
13912,walking
13913,walking
13914,walking
13915,standing up from lying
13916,lying
13917,lying
13918,standing up from lying
13919,standing up from lying
13920,walking
13921,lying
13922,sitting
13923,lying
13924,lying
13925,sitting
13926,lying
13927,sitting
13928,lying
13929,on all fours
13930,lying
13931,walking
13932,sitting
13933,lying down
13934,lying
13935,lying
13936,lying
13937,sitting on the ground
13938,lying
13939,lying
13940,sitting
13941,standing up from lying
13942,lying
13943,sitting
13944,lying
13945,sitting
13946,lying
13947,lying
13948,lying down
13949,walking
13950,walking
13951,lying
13952,sitting
13953,lying
13954,lying
13955,on all fours
13956,walking
13957,sitting
13958,standing up from lying
13959,walking
13960,walking
13961,lying
13962,lying
13963,lying
13964,sitting
13965,sitting on the ground
13966,sitting
13967,sitting
13968,walking
13969,lying
13970,standing up from lying
13971,lying
13972,walking
13973,walking
13974,on all fours
13975,walking
13976,standing up from lying
13977,on all fours
13978,lying
13979,lying
13980,lying
13981,falling
13982,sitting
13983,walking
13984,sitting
13985,on all fours
13986,lying
13987,walking
13988,walking
13989,walking
13990,lying
13991,standing up from lying
13992,lying
13993,lying
13994,sitting
13995,lying
13996,lying
13997,sitting on the ground
13998,lying
13999,sitting on the ground
14000,lying
14001,walking
14002,lying
14003,standing up from sitting on the ground
14004,walking
14005,lying
14006,lying down
14007,lying
14008,lying
14009,walking
14010,lying
14011,lying
14012,walking
14013,sitting
14014,lying
14015,sitting
14016,walking
14017,lying
14018,sitting
14019,lying
14020,walking
14021,walking
14022,lying
14023,walking
14024,lying
14025,walking
14026,lying
14027,lying
14028,lying
14029,lying
14030,standing up from lying
14031,sitting on the ground
14032,lying
14033,sitting on the ground
14034,sitting
14035,sitting on the ground
14036,lying
14037,lying
14038,sitting on the ground
14039,lying
14040,lying
14041,walking
14042,lying
14043,standing up from lying
14044,standing up from lying
14045,standing up from sitting on the ground
14046,lying
14047,sitting
14048,sitting
14049,lying
14050,sitting
14051,sitting on the ground
14052,walking
14053,lying
14054,sitting on the ground
14055,lying
14056,walking
14057,standing up from lying
14058,sitting on the ground
14059,sitting
14060,lying
14061,sitting on the ground
14062,sitting
14063,walking
14064,sitting
14065,walking
14066,walking
14067,walking
14068,sitting
14069,walking
14070,sitting
14071,lying
14072,lying
14073,sitting
14074,sitting
14075,sitting on the ground
14076,walking
14077,walking
14078,sitting
14079,walking
14080,sitting
14081,lying
14082,sitting on the ground
14083,standing up from lying
14084,sitting
14085,lying
14086,lying
14087,sitting
14088,sitting
14089,walking
14090,lying
14091,lying
14092,walking
14093,lying
14094,on all fours
14095,standing up from lying
14096,lying
14097,lying
14098,lying
14099,lying
14100,lying
14101,lying
14102,walking
14103,lying
14104,walking
14105,lying
14106,lying
14107,sitting on the ground
14108,lying
14109,on all fours
14110,on all fours
14111,lying
14112,standing up from lying
14113,walking
14114,sitting
14115,walking
14116,lying
14117,lying
14118,sitting
14119,sitting
14120,walking
14121,sitting
14122,lying
14123,standing up from lying
14124,sitting
14125,lying
14126,lying
14127,walking
14128,walking
14129,standing up from lying
14130,walking
14131,walking
14132,sitting
14133,lying
14134,standing up from lying
14135,sitting
14136,lying
14137,lying
14138,standing up from lying
14139,falling
14140,sitting
14141,walking
14142,lying
14143,lying
14144,sitting on the ground
14145,lying
14146,lying
14147,standing up from lying
14148,sitting on the ground
14149,sitting on the ground
14150,lying
14151,walking
14152,sitting on the ground
14153,sitting
14154,standing up from lying
14155,lying
14156,walking
14157,lying
14158,standing up from lying
14159,walking
14160,lying
14161,sitting on the ground
14162,sitting
14163,sitting
14164,sitting
14165,sitting on the ground
14166,standing up from sitting on the ground
14167,walking
14168,lying
14169,sitting
14170,walking
14171,walking
14172,sitting
14173,standing up from lying
14174,walking
14175,walking
14176,sitting
14177,sitting
14178,standing up from lying
14179,on all fours
14180,lying
14181,walking
14182,lying
14183,falling
14184,sitting
14185,lying
14186,sitting
14187,walking
14188,lying
14189,sitting
14190,lying
14191,sitting on the ground
14192,standing up from lying
14193,lying
14194,standing up from lying
14195,standing up from lying
14196,lying
14197,sitting
14198,lying
14199,sitting
14200,standing up from lying
14201,lying
14202,walking
14203,lying
14204,lying
14205,sitting
14206,walking
14207,walking
14208,standing up from lying
14209,lying
14210,walking
14211,lying
14212,walking
14213,sitting
14214,standing up from sitting on the ground
14215,standing up from lying
14216,standing up from lying
14217,lying
14218,walking
14219,lying
14220,sitting
14221,standing up from lying
14222,lying
14223,sitting
14224,walking
14225,sitting
14226,sitting
14227,lying
14228,sitting on the ground
14229,sitting
14230,sitting
14231,standing up from lying
14232,lying
14233,walking
14234,sitting
14235,standing up from lying
14236,walking
14237,lying
14238,on all fours
14239,walking
14240,walking
14241,sitting on the ground
14242,lying
14243,lying
14244,lying
14245,lying
14246,sitting
14247,standing up from lying
14248,sitting
14249,walking
14250,sitting
14251,walking
14252,sitting on the ground
14253,lying
14254,sitting
14255,sitting
14256,lying down
14257,walking
14258,lying
14259,lying
14260,walking
14261,on all fours
14262,lying
14263,sitting on the ground
14264,lying
14265,lying
14266,walking
14267,walking
14268,sitting on the ground
14269,walking
14270,sitting on the ground
14271,lying
14272,on all fours
14273,lying
14274,sitting
14275,sitting
14276,sitting
14277,lying
14278,sitting
14279,on all fours
